자치구,위도,경도,,,
성북구,37.593,126.9894,,,
성북구,37.593,126.9894,,,
성북구,37.5858,127.0203,,,
성북구,37.6061,127.025,,,
성북구,37.5929,126.9895,,,
성북구,37.5929,126.9895,,,
성북구,37.5929,126.9895,,,
성북구,37.593,126.9894,,,
성북구,37.5927,126.9893,,,
성북구,37.5927,126.9893,,,
성북구,37.5927,126.9893,,,
성북구,37.5925,126.9985,,,
성북구,37.6061,127.025,,,
성북구,37.6063,127.0345,,,
성북구,37.6074,127.061,,,
성북구,37.5858,127.0203,,,
성북구,37.6098,127.0405,,,
성북구,37.6006,127.0206,,,
성북구,37.6188,127.0449,,,
성북구,37.6098,127.0405,,,
성북구,37.5887,127.0287,,,
성북구,37.6005,127.0192,,,
성북구,37.5919,127.0374,,,
성북구,37.6006,127.0207,,,
성북구,37.5925,127.0332,,,
성북구,37.5941,127.034,,,
성북구,37.5925,126.9985,,,
성북구,37.5916,127.0335,,,
성북구,37.6084,127.0401,,,
성북구,37.6068,127.0341,,,
성북구,37.5913,127.0209,,,
성북구,37.6071,127.0629,,,
성북구,37.5995,127.0214,,,
성북구,37.6084,127.0401,,,
성북구,37.6051,127.0153,,,
성북구,37.6047,127.0603,,,
성북구,37.6084,127.0401,,,
성북구,37.6084,127.0401,,,
성북구,37.5999,127.0048,,,
성북구,37.6084,127.0401,,,
성북구,37.6168,126.9991,,,
성북구,37.6051,127.0153,,,
성북구,37.619,127.0458,,,
성북구,37.5999,127.0048,,,
성북구,37.6051,127.0153,,,
성북구,37.6158,127.0604,,,
성북구,37.606,127.0017,,,
성북구,37.6182,127.0514,,,
성북구,37.594,127.0161,,,
성북구,37.594,127.0161,,,
성북구,37.5989,127.0188,,,
성북구,37.585,127.0295,,,
성북구,37.588,127.0293,,,
성북구,37.588,127.0293,,,
성북구,37.5871,127.0186,,,
성북구,37.6026,127.0211,,,
성북구,37.5871,127.0186,,,
성북구,37.5989,127.0188,,,
성북구,37.6182,127.0514,,,
성북구,37.5871,127.0186,,,
성북구,37.604,127.0227,,,
성북구,37.5989,127.0188,,,
성북구,37.588,127.0293,,,
성북구,37.6108,127.0144,,,
성북구,37.608,127.01,,,
성북구,37.608,127.01,,,
성북구,37.6062,127.0368,,,
성북구,37.6108,127.0144,,,
성북구,37.604,127.0227,,,
성북구,37.604,127.0227,,,
성북구,37.6063,127.0293,,,
성북구,37.608,127.01,,,
성북구,37.6063,127.0293,,,
성북구,37.6062,127.0368,,,
성북구,37.6063,127.0345,,,
성북구,37.6063,127.0293,,,
성북구,37.6062,127.0368,,,
성북구,37.6108,127.0144,,,
성북구,37.6122,127.0384,,,
성북구,37.603,127.013,,,
성북구,37.606,127.0617,,,
성북구,37.606,127.0617,,,
성북구,37.6169,127.0492,,,
성북구,37.606,127.0617,,,
성북구,37.6069,127.0301,,,
성북구,37.6061,127.0109,,,
성북구,37.6106,127.0608,,,
성북구,37.6025,127.0411,,,
성북구,37.6106,127.0608,,,
성북구,37.6169,127.0492,,,
성북구,37.6054,127.0318,,,
성북구,37.6106,127.0608,,,
성북구,37.6024,127.0246,,,
성북구,37.6169,127.0492,,,
성북구,37.604,127.0365,,,
성북구,37.5982,127.0216,,,
성북구,37.6002,127.0415,,,
성북구,37.6002,127.0415,,,
성북구,37.5879,127.0176,,,
성북구,37.6002,127.0415,,,
성북구,37.6024,127.0246,,,
성북구,37.5889,127.0055,,,
성북구,37.5889,127.0055,,,
성북구,37.6024,127.0246,,,
성북구,37.5889,127.0055,,,
성북구,37.5879,127.0176,,,
성북구,37.6015,127.0322,,,
성북구,37.5889,127.0055,,,
성북구,37.5879,127.0176,,,
성북구,37.5982,127.0216,,,
성북구,37.5982,127.0216,,,
성북구,37.5881,127.0088,,,
성북구,37.6026,127.0211,,,
성북구,37.6026,127.0211,,,
성북구,37.6045,127.0233,,,
성북구,37.6026,127.0211,,,
성북구,37.5881,127.0088,,,
성북구,37.5881,127.0088,,,
성북구,37.5881,127.0088,,,
성북구,37.6036,127.0176,,,
성북구,37.6023,127.019,,,
성북구,37.6023,127.019,,,
성북구,37.6168,127.0035,,,
성북구,37.5807,127.0245,,,
성북구,37.5966,127.0146,,,
성북구,37.6023,127.019,,,
성북구,37.6045,127.0233,,,
성북구,37.6002,127.0134,,,
성북구,37.6067,127.0459,,,
성북구,37.6067,127.0459,,,
성북구,37.6028,127.0312,,,
성북구,37.6067,127.0459,,,
성북구,37.5966,127.0146,,,
성북구,37.5809,127.0218,,,
성북구,37.5809,127.0218,,,
성북구,37.5966,127.0146,,,
성북구,37.6028,127.0312,,,
성북구,37.6028,127.0312,,,
성북구,37.5809,127.0218,,,
성북구,37.604,127.0251,,,
성북구,37.6045,127.0233,,,
성북구,37.6168,127.0035,,,
성북구,37.6182,127.0514,,,
성북구,37.6028,127.0312,,,
성북구,37.5895,127.0174,,,
성북구,37.5895,127.0174,,,
성북구,37.6088,127.0205,,,
성북구,37.5895,127.0174,,,
성북구,37.5891,127.0221,,,
성북구,37.5891,127.0221,,,
성북구,37.5891,127.0221,,,
성북구,37.5895,127.0174,,,
성북구,37.6088,127.0205,,,
성북구,37.6088,127.0205,,,
성북구,37.5854,127.0194,,,
성북구,37.5891,127.0221,,,
성북구,37.5861,127.0278,,,
성북구,37.6088,127.0205,,,
성북구,37.5895,127.0174,,,
성북구,37.5915,127.0198,,,
성북구,37.6139,127.043,,,
성북구,37.6139,127.043,,,
성북구,37.6016,127.0237,,,
성북구,37.6139,127.043,,,
성북구,37.5861,127.0278,,,
성북구,37.6057,127.0222,,,
성북구,37.6057,127.0222,,,
성북구,37.5861,127.0278,,,
성북구,37.5865,127.0237,,,
성북구,37.5865,127.0237,,,
성북구,37.612,127.0248,,,
성북구,37.6057,127.0222,,,
성북구,37.5865,127.0237,,,
성북구,37.5915,127.0198,,,
성북구,37.5915,127.0198,,,
성북구,37.5951,127.0229,,,
성북구,37.6114,127.0497,,,
성북구,37.6112,127.0085,,,
성북구,37.6032,127.0173,,,
성북구,37.619,127.0458,,,
성북구,37.6024,127.0336,,,
성북구,37.6024,127.0336,,,
성북구,37.6087,127.0311,,,
성북구,37.6024,127.0336,,,
성북구,37.6112,127.0085,,,
성북구,37.6048,127.0289,,,
성북구,37.6024,127.0336,,,
성북구,37.585,127.0315,,,
성북구,37.6112,127.0085,,,
성북구,37.5996,127.0214,,,
성북구,37.5996,127.0214,,,
성북구,37.585,127.0315,,,
성북구,37.6048,127.0289,,,
성북구,37.5996,127.0214,,,
성북구,37.585,127.0315,,,
성북구,37.585,127.0315,,,
성북구,37.585,127.0315,,,
성북구,37.6051,127.0415,,,
성북구,37.6168,127.0035,,,
성북구,37.5985,127.0395,,,
성북구,37.6099,127.0274,,,
성북구,37.6051,127.0415,,,
성북구,37.6048,127.0289,,,
성북구,37.6112,127.0085,,,
성북구,37.6113,127.0224,,,
성북구,37.6112,127.0085,,,
성북구,37.612,127.0248,,,
성북구,37.6101,127.0265,,,
성북구,37.6109,126.9936,,,
성북구,37.612,127.0248,,,
성북구,37.5932,127.0183,,,
성북구,37.5932,127.0183,,,
성북구,37.5932,127.0183,,,
성북구,37.6101,127.0265,,,
성북구,37.5932,127.0183,,,
성북구,37.6109,126.9936,,,
성북구,37.5787,127.0235,,,
성북구,37.5932,127.0183,,,
성북구,37.6087,127.0154,,,
성북구,37.6109,126.9936,,,
성북구,37.6101,127.0265,,,
성북구,37.6109,127.0568,,,
성북구,37.6109,127.0568,,,
성북구,37.6109,127.0568,,,
성북구,37.5787,127.0235,,,
성북구,37.6109,127.0568,,,
성북구,37.6087,127.0154,,,
성북구,37.6197,127.0542,,,
성북구,37.6197,127.0542,,,
성북구,37.6087,127.0154,,,
성북구,37.6197,127.0542,,,
성북구,37.6197,127.0542,,,
성북구,37.5951,127.0229,,,
성북구,37.6197,127.0542,,,
성북구,37.5787,127.0235,,,
성북구,37.6109,127.0568,,,
성북구,37.5959,127.0334,,,
성북구,37.6217,127.0518,,,
성북구,37.6076,127.0306,,,
성북구,37.6076,127.0306,,,
성북구,37.5897,127.0062,,,
성북구,37.6032,127.0173,,,
성북구,37.6217,127.0518,,,
성북구,37.6217,127.0518,,,
성북구,37.6217,127.0518,,,
성북구,37.6076,127.0306,,,
성북구,37.6123,127.029,,,
성북구,37.6123,127.029,,,
성북구,37.6029,127.0326,,,
성북구,37.6123,127.029,,,
성북구,37.6095,127.0117,,,
성북구,37.5897,127.0062,,,
성북구,37.5897,127.0062,,,
성북구,37.5896,127.0095,,,
성북구,37.5896,127.0095,,,
성북구,37.6095,127.0117,,,
성북구,37.6029,127.0326,,,
성북구,37.5896,127.0095,,,
성북구,37.6087,127.023,,,
성북구,37.6087,127.023,,,
성북구,37.6087,127.023,,,
성북구,37.6095,127.0117,,,
성북구,37.6029,127.0326,,,
성북구,37.6029,127.0326,,,
성북구,37.6087,127.023,,,
성북구,37.5951,127.0229,,,
성북구,37.5896,127.0095,,,
성북구,37.5978,127.033,,,
성북구,37.612,127.0248,,,
성북구,37.6029,127.0326,,,
성북구,37.5978,127.033,,,
성북구,37.5831,127.0294,,,
성북구,37.585,127.0294,,,
성북구,37.5978,127.033,,,
성북구,37.5833,127.0294,,,
성북구,37.5834,127.0294,,,
성북구,37.5837,127.0295,,,
성북구,37.5832,127.0295,,,
성북구,37.5842,127.0294,,,
성북구,37.5845,127.0294,,,
성북구,37.5974,127.0142,,,
성북구,37.584,127.0294,,,
성북구,37.5936,127.0117,,,
성북구,37.5848,127.0294,,,
성북구,37.5832,127.0295,,,
성북구,37.5855,127.0294,,,
성북구,37.5858,127.0293,,,
성북구,37.586,127.0293,,,
성북구,37.5974,127.0142,,,
성북구,37.5856,127.0293,,,
성북구,37.5936,127.0117,,,
성북구,37.5936,127.0117,,,
성북구,37.5936,127.0117,,,
성북구,37.5861,127.0293,,,
성북구,37.5974,127.0142,,,
성북구,37.5974,127.0142,,,
성북구,37.6114,127.0497,,,
성북구,37.5974,127.0142,,,
성북구,37.5974,127.0142,,,
성북구,37.5854,127.0294,,,
성북구,37.5853,127.0294,,,
성북구,37.5797,127.023,,,
성북구,37.5951,127.0229,,,
성북구,37.5951,127.0229,,,
성북구,37.5856,127.0128,,,
성북구,37.5972,127.0121,,,
성북구,37.5972,127.0121,,,
성북구,37.5972,127.0121,,,
성북구,37.5856,127.0128,,,
성북구,37.6102,127.0153,,,
성북구,37.5856,127.0128,,,
성북구,37.5856,127.0128,,,
성북구,37.5797,127.023,,,
성북구,37.5856,127.0128,,,
성북구,37.5869,127.0234,,,
성북구,37.5856,127.0128,,,
성북구,37.5972,127.0121,,,
성북구,37.5856,127.0128,,,
성북구,37.5856,127.0128,,,
성북구,37.5856,127.0128,,,
성북구,37.5797,127.023,,,
성북구,37.5856,127.0128,,,
성북구,37.5869,127.0234,,,
성북구,37.5869,127.0234,,,
성북구,37.5869,127.0234,,,
성북구,37.5869,127.0234,,,
성북구,37.5833,127.0179,,,
성북구,37.5833,127.0179,,,
성북구,37.5978,127.033,,,
성북구,37.5833,127.0179,,,
성북구,37.5833,127.0179,,,
성북구,37.5856,127.0128,,,
성북구,37.6032,127.0173,,,
성북구,37.5856,127.0128,,,
성북구,37.5797,127.023,,,
성북구,37.5797,127.023,,,
성북구,37.6114,127.0009,,,
성북구,37.5797,127.023,,,
성북구,37.6039,127.0147,,,
성북구,37.6039,127.0147,,,
성북구,37.6039,127.0147,,,
성북구,37.5797,127.023,,,
성북구,37.6044,127.0089,,,
성북구,37.6044,127.0089,,,
성북구,37.6102,127.0153,,,
성북구,37.6044,127.0089,,,
성북구,37.6138,127.0187,,,
성북구,37.6044,127.0089,,,
성북구,37.6039,127.0147,,,
성북구,37.6114,127.0009,,,
성북구,37.619,127.0057,,,
성북구,37.619,127.0057,,,
성북구,37.6102,127.0153,,,
성북구,37.619,127.0057,,,
성북구,37.6138,127.0187,,,
성북구,37.6138,127.0187,,,
성북구,37.6138,127.0187,,,
성북구,37.619,127.0057,,,
성북구,37.6102,127.0153,,,
성북구,37.6102,127.0153,,,
성북구,37.6042,127.0501,,,
성북구,37.6174,127.0482,,,
성북구,37.6102,127.0153,,,
성북구,37.6102,127.0153,,,
성북구,37.6114,127.0009,,,
성북구,37.6114,127.0009,,,
성북구,37.6102,127.0153,,,
성북구,37.6102,127.0153,,,
성북구,37.5978,127.0219,,,
성북구,37.6102,127.0153,,,
성북구,37.602,127.0284,,,
성북구,37.6102,127.0153,,,
성북구,37.6102,127.0153,,,
성북구,37.6099,127.0223,,,
성북구,37.6099,127.0223,,,
성북구,37.6102,127.0153,,,
성북구,37.6113,127.0554,,,
성북구,37.6099,127.0223,,,
성북구,37.602,127.0284,,,
성북구,37.5957,127.0343,,,
성북구,37.6099,127.0223,,,
성북구,37.5984,127.0205,,,
성북구,37.602,127.0284,,,
성북구,37.6112,127.0555,,,
성북구,37.602,127.0284,,,
성북구,37.602,127.0284,,,
성북구,37.602,127.0284,,,
성북구,37.602,127.0284,,,
성북구,37.5957,127.0343,,,
성북구,37.602,127.0284,,,
성북구,37.5984,127.0205,,,
성북구,37.6183,127.005,,,
성북구,37.5984,127.0205,,,
성북구,37.5929,126.9975,,,
성북구,37.5984,127.0205,,,
성북구,37.5929,126.9975,,,
성북구,37.5929,126.9975,,,
성북구,37.5929,126.9975,,,
성북구,37.6174,127.0482,,,
성북구,37.6162,127.0467,,,
성북구,37.602,127.0284,,,
성북구,37.5957,127.0343,,,
성북구,37.5797,127.023,,,
성북구,37.5929,126.9975,,,
성북구,37.5998,127.04,,,
성북구,37.5998,127.04,,,
성북구,37.6093,127.0321,,,
성북구,37.6092,127.066,,,
성북구,37.5998,127.04,,,
성북구,37.5998,127.04,,,
성북구,37.5998,127.04,,,
성북구,37.5998,127.04,,,
성북구,37.5998,127.04,,,
성북구,37.6093,127.0321,,,
성북구,37.6093,127.0321,,,
성북구,37.6084,127.0655,,,
성북구,37.6174,127.0482,,,
성북구,37.5998,127.04,,,
성북구,37.6174,127.0482,,,
성북구,37.6093,127.0321,,,
성북구,37.5998,127.04,,,
성북구,37.6083,127.0394,,,
성북구,37.6083,127.0394,,,
성북구,37.6113,127.0643,,,
성북구,37.6083,127.0394,,,
성북구,37.6174,127.0482,,,
성북구,37.6083,127.0394,,,
성북구,37.6174,127.0482,,,
성북구,37.6174,127.0482,,,
성북구,37.6174,127.0482,,,
성북구,37.6174,127.0482,,,
성북구,37.5875,127.0098,,,
성북구,37.6174,127.0482,,,
성북구,37.6174,127.0482,,,
성북구,37.6103,127.059,,,
성북구,37.6174,127.0482,,,
성북구,37.6174,127.0482,,,
성북구,37.6093,127.0321,,,
성북구,37.6093,127.0321,,,
성북구,37.6162,127.042,,,
성북구,37.6087,127.0311,,,
성북구,37.6114,127.0497,,,
성북구,37.5842,127.0172,,,
성북구,37.6114,127.0497,,,
성북구,37.6114,127.0497,,,
성북구,37.6114,127.0497,,,
성북구,37.6114,127.0497,,,
성북구,37.6162,127.042,,,
성북구,37.6114,127.0497,,,
성북구,37.6041,127.0426,,,
성북구,37.6114,127.0497,,,
성북구,37.6114,127.0497,,,
성북구,37.6093,127.0704,,,
성북구,37.6114,127.0497,,,
성북구,37.6112,127.0456,,,
성북구,37.6172,127.0449,,,
성북구,37.6114,127.0497,,,
성북구,37.6114,127.0497,,,
성북구,37.6114,127.0497,,,
성북구,37.6114,127.0497,,,
성북구,37.6112,127.0456,,,
성북구,37.6093,127.0704,,,
성북구,37.6114,127.0497,,,
성북구,37.6165,127.0458,,,
성북구,37.6112,127.0456,,,
성북구,37.6213,127.0469,,,
성북구,37.6112,127.0456,,,
성북구,37.6213,127.0469,,,
성북구,37.6093,127.0704,,,
성북구,37.5957,127.0343,,,
성북구,37.6102,127.0153,,,
성북구,37.6154,127.0463,,,
성북구,37.6213,127.0469,,,
성북구,37.6093,127.0704,,,
성북구,37.6114,127.0497,,,
성북구,37.6051,127.0415,,,
성북구,37.6114,127.0497,,,
성북구,37.6103,127.059,,,
성북구,37.6103,127.059,,,
성북구,37.6154,127.0463,,,
성북구,37.5943,126.9955,,,
성북구,37.6103,127.059,,,
성북구,37.6103,127.059,,,
성북구,37.6103,127.059,,,
성북구,37.6103,127.059,,,
성북구,37.6103,127.059,,,
성북구,37.5946,126.9908,,,
성북구,37.6152,127.0437,,,
성북구,37.5946,126.9908,,,
성북구,37.582,127.0239,,,
성북구,37.5946,126.9908,,,
성북구,37.5984,127.0239,,,
성북구,37.5943,126.9955,,,
성북구,37.6103,127.059,,,
성북구,37.5901,127.0064,,,
성북구,37.604,127.0163,,,
성북구,37.5934,127.0211,,,
성북구,37.5934,127.0211,,,
성북구,37.582,127.0239,,,
성북구,37.5901,127.0064,,,
성북구,37.5984,127.0239,,,
성북구,37.5998,127.016,,,
성북구,37.5998,127.016,,,
성북구,37.6061,127.0149,,,
성북구,37.5934,127.0211,,,
성북구,37.5851,127.0217,,,
성북구,37.5851,127.0217,,,
성북구,37.6041,127.0426,,,
성북구,37.5851,127.0217,,,
성북구,37.582,127.0239,,,
성북구,37.6156,127.0437,,,
성북구,37.5901,127.0064,,,
성북구,37.5943,126.9955,,,
성북구,37.6029,127.0145,,,
성북구,37.5863,127.017,,,
성북구,37.5863,127.017,,,
성북구,37.6086,127.0059,,,
성북구,37.5842,127.0172,,,
성북구,37.6109,127.013,,,
성북구,37.6029,127.0145,,,
성북구,37.605,127.0157,,,
성북구,37.605,127.0157,,,
성북구,37.5863,127.017,,,
성북구,37.6038,127.0156,,,
성북구,37.6038,127.0156,,,
성북구,37.614,127.0106,,,
성북구,37.5963,127.0398,,,
성북구,37.605,127.0157,,,
성북구,37.6094,127.0079,,,
성북구,37.6038,127.0156,,,
성북구,37.6086,127.0059,,,
성북구,37.6086,127.0059,,,
성북구,37.6089,126.9974,,,
성북구,37.6089,126.9974,,,
성북구,37.614,127.0106,,,
성북구,37.6089,126.9974,,,
성북구,37.6094,127.0079,,,
성북구,37.6162,127.0101,,,
성북구,37.6162,127.0101,,,
성북구,37.6094,127.0079,,,
성북구,37.6161,127.0052,,,
성북구,37.6161,127.0052,,,
성북구,37.6161,127.0052,,,
성북구,37.6041,127.0426,,,
성북구,37.6086,127.0059,,,
성북구,37.6084,127.0194,,,
성북구,37.6103,127.059,,,
성북구,37.614,127.0106,,,
성북구,37.6084,127.0194,,,
성북구,37.6084,127.0194,,,
성북구,37.6101,127.0233,,,
성북구,37.6084,127.0194,,,
성북구,37.6143,127.0401,,,
성북구,37.6143,127.0401,,,
성북구,37.5889,127.0138,,,
성북구,37.6143,127.0401,,,
성북구,37.5889,127.0138,,,
성북구,37.6101,127.0233,,,
성북구,37.6038,127.0375,,,
성북구,37.5889,127.0138,,,
성북구,37.5973,127.0326,,,
성북구,37.6101,127.0233,,,
성북구,37.6143,127.0401,,,
성북구,37.6087,127.0331,,,
성북구,37.6003,127.0318,,,
성북구,37.6003,127.0318,,,
성북구,37.6038,127.0375,,,
성북구,37.6003,127.0318,,,
성북구,37.5973,127.0326,,,
성북구,37.5973,127.0326,,,
성북구,37.5999,127.0336,,,
성북구,37.6003,127.0318,,,
성북구,37.5999,127.0336,,,
성북구,37.5999,127.0336,,,
성북구,37.6167,127.0054,,,
성북구,37.5999,127.0336,,,
성북구,37.6038,127.0375,,,
성북구,37.6087,127.0331,,,
성북구,37.6087,127.0331,,,
성북구,37.5894,127.0062,,,
성북구,37.6041,127.0426,,,
성북구,37.6042,127.0399,,,
성북구,37.6119,126.9995,,,
성북구,37.6042,127.0399,,,
성북구,37.6002,127.0143,,,
성북구,37.6002,127.0143,,,
성북구,37.6002,127.0143,,,
성북구,37.6153,127.0484,,,
성북구,37.6036,127.008,,,
성북구,37.6036,127.008,,,
성북구,37.5881,127.015,,,
성북구,37.6092,127.0461,,,
성북구,37.6036,127.008,,,
성북구,37.6086,127.0612,,,
성북구,37.6119,126.9995,,,
성북구,37.6042,127.0399,,,
성북구,37.6202,127.0058,,,
성북구,37.5996,127.0292,,,
성북구,37.5996,127.0292,,,
성북구,37.6092,127.0461,,,
성북구,37.6202,127.0058,,,
성북구,37.6086,127.0612,,,
성북구,37.6088,127.0604,,,
성북구,37.6086,127.0612,,,
성북구,37.5996,127.0292,,,
성북구,37.6161,127.0482,,,
성북구,37.6161,127.0482,,,
성북구,37.6084,127.0194,,,
성북구,37.6161,127.0482,,,
성북구,37.6092,127.0461,,,
성북구,37.6202,127.0058,,,
성북구,37.5842,127.0172,,,
성북구,37.6119,126.9995,,,
성북구,37.5871,127.0131,,,
성북구,37.588,127.0144,,,
성북구,37.5792,127.024,,,
성북구,37.5944,126.9991,,,
성북구,37.597,127.0132,,,
성북구,37.5952,127.0232,,,
성북구,37.5876,127.0222,,,
성북구,37.5942,127.0133,,,
성북구,37.5844,127.0168,,,
성북구,37.5844,127.0168,,,
성북구,37.6153,127.0484,,,
성북구,37.5844,127.0168,,,
성북구,37.5877,127.0134,,,
성북구,37.6142,127.0166,,,
성북구,37.584,127.0202,,,
성북구,37.5955,127.018,,,
성북구,37.6046,127.0134,,,
성북구,37.6121,127.0135,,,
성북구,37.6105,127.0096,,,
성북구,37.6153,127.0484,,,
성북구,37.6046,127.0134,,,
성북구,37.6038,127.0207,,,
성북구,37.6099,127.0175,,,
성북구,37.6094,127.0228,,,
성북구,37.6071,127.0161,,,
성북구,37.5944,127.0345,,,
성북구,37.6057,127.0378,,,
성북구,37.6167,127.0054,,,
성북구,37.6107,127.021,,,
성북구,37.599,127.008,,,
성북구,37.6046,127.0134,,,
성북구,37.6046,127.0134,,,
성북구,37.6097,127.0561,,,
성북구,37.6175,127.0562,,,
성북구,37.6175,127.0562,,,
성북구,37.6114,127.0594,,,
성북구,37.6153,127.0484,,,
성북구,37.6097,127.0561,,,
성북구,37.6097,127.0561,,,
성북구,37.6097,127.0561,,,
성북구,37.6175,127.0562,,,
성북구,37.6094,127.0587,,,
성북구,37.6094,127.0587,,,
성북구,37.6096,127.0388,,,
성북구,37.6097,127.0561,,,
성북구,37.618,127.0063,,,
성북구,37.6094,127.0587,,,
성북구,37.5935,127.0083,,,
성북구,37.598,127.0212,,,
성북구,37.5957,127.009,,,
성북구,37.6041,127.01,,,
성북구,37.5999,127.0355,,,
성북구,37.5956,127.0124,,,
성북구,37.6021,127.0212,,,
성북구,37.5996,127.0407,,,
성북구,37.5976,127.0346,,,
성북구,37.6115,127.002,,,
성북구,37.5999,127.0355,,,
성북구,37.5999,127.0355,,,
성북구,37.5999,127.0292,,,
성북구,37.6167,127.0054,,,
성북구,37.6034,127.0294,,,
성북구,37.6066,127.0366,,,
성북구,37.5911,127.003,,,
성북구,37.5999,127.0355,,,
성북구,37.6081,127.0472,,,
